,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330
148,0,3,3,0,0,0,0,12,17,7,0,0,1,0,0,21,0,6,0,3,1,0,28,12,0,0,1,0,0,3,0,0,0,5,0,0,0,8,1,0,0,0,0,0,2,0,0,0,1,0,0,0,51,0,0,0,1,4,0,0,28,0,0,2,0,0,2,0,0,4,0,0,0,10,3,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0,0,0,0,5,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,16,0,0,1,0,1,0,0,0,1,0,9,7,19,0,0,0,5,0,1,0,0,5,0,0,0,0,1,0,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,1,0,8,1,0,1,0,0,0,30,0,0,3,0,0,2,0,8,2,0,0,0,0,2,0,5,0,0,0,23,0,0,0,0,50,0,0,5,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,3,2,0,1,9,0,0,0,2,0,0,31,0,0,0,0,0,0,2,3,38,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0
149,0,0,3,0,0,0,0,6,0,0,0,1,0,0,0,16,0,0,0,1,1,0,48,3,0,0,2,0,0,10,0,2,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,24,0,0,27,14,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,24,1,0,0,0,0,5,0,0,0,0,1,0,0,14,0,6,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,6,2,0,4,0,0,0,0,0,8,0,0,37,0,2,0,0,0,0,0,0,1,0,0,4,0,0,33,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,12,15,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,3,3,0,0,0,0,0,12,1,0,0,0,0,4,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,1,0,0,3,0,11,0,3,0,0,4,0,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
150,0,0,8,0,0,0,0,9,3,0,0,0,0,0,0,9,0,0,0,2,0,0,54,10,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,6,8,1,0,0,0,0,4,0,0,0,0,5,0,13,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,10,2,0,0,0,0,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,9,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,7,1,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,45,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,0,2,0,1,6,0,0,0,1,0,0,170,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,16,2,0,0,0,0,0,0,0,0,0,0
151,0,0,8,0,0,0,0,106,0,0,8,0,1,0,0,3,0,0,1,0,0,0,4,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,5,0,0,7,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,5,5,0,0,0,4,0,6,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,3,0,0,0,0,0,14,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,4,0,1,0,0,0,14,3,1,0,0,0,4,0,0,4,0,0,0,0,0,2,20,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,16,0,0,0,3,0,0,18,9,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,5,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,18,1,1,0,0,8,0,7,0,1,0,0,0,0,7,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,7,1,0,0,0,4,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,1,0,7,0,0,1,0,6,3,0,0,0,0,6,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,3,0,0,0,19,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,16,4,1,0,0,23,0,0,2,1,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,2,0,0,0,2,0,29,40,0,0,0,1,0,0,1,0,42,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
153,0,0,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,15,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,15,0,0,0,0,1,0,6,0,1,0,49,0,1,0,0,10,0,1,0,0,0,1,0,13,6,0,0,0,0,0,0,1,0,0,0,7,0,14,1,50,0,0,0,8,0,8,37,0,0,0,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,2,3,1,0,0,0,0,1,0,1,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,6,0,13,0,0,0,18,1,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,10,0,0,0,0,0,6,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43,4,0,0,1,0,0,1,0,27,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0
154,0,0,8,0,0,0,0,75,0,0,0,0,0,0,0,2,0,0,1,1,5,0,17,4,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,14,57,0,0,0,1,2,0,0,0,0,0,32,0,0,0,0,0,3,0,2,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,46,0,0,0,0,0,0,1,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,2,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,10,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,13,0,0,0,0,0,0,6,0,0,0,4,4,0,0,0,1,0,0,0,0,18,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,4,3,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,2,41,0,31,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6
155,0,0,3,0,0,0,0,7,0,0,0,0,0,1,7,26,0,5,0,2,2,0,14,13,0,0,1,1,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,5,0,0,5,6,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,13,2,3,0,0,0,0,10,0,1,1,0,0,0,16,1,13,0,0,6,0,0,14,0,0,0,0,0,0,0,5,2,0,0,0,4,1,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,15,0,0,0,0,7,0,0,2,0,0,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,2,0,1,2,0,2,11,0,0,3,4,0,0,0,0,0,0,0,0,0,2,0,13,0,2,1,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
156,0,0,2,0,0,0,1,0,4,0,0,0,0,0,4,35,0,4,0,2,2,0,20,31,0,0,1,0,3,44,1,1,1,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,3,5,0,0,3,1,1,0,19,3,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,0,6,4,0,1,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,36,0,1,3,0,0,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,2,0,1,12,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,20,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
157,0,0,27,0,0,0,0,65,0,0,0,0,0,0,0,2,0,0,1,0,0,0,24,2,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,3,198,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,17,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,36,0,13,0,0,0,0,1,2,0,0,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,5,0,1,0,0,0,0,0,0,5,0,0,3,7,6,0,0,0,0,0,3,0,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,5,11,5,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,17,0,0,0,1,0,0,0,0,2,7,0,8,0,0,0,0,0,0,0,0,8,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,13,8,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,10,0,0,0,0,0,0,3,0,4,1,3,0,0,0,0,0,0,1,0,0,0,0,10,6,0,0,0,0,0,10,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,3,2,0,0,3,0,0,0,52,0,1,0,0,0,0,0,2,0,0,0,0,0,0,39,0,22,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
159,0,0,4,0,1,0,0,8,16,0,0,0,0,0,4,9,0,0,0,1,0,0,8,16,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,3,0,0,0,21,0,1,0,0,0,0,0,18,9,0,0,0,5,0,10,0,0,0,0,0,0,7,0,0,0,0,0,2,0,12,0,0,1,0,0,0,23,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,3,1,0,0,0,0,0,0,0,0,10,0,0,12,0,0,4,0,2,0,0,1,0,0,4,1,0,0,12,0,0,0,0,0,0,0,1,8,0,0,2,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,6,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,11,1,0,0,3,0,0,74,0,0,0,2,0,0,0,4,18,3,1,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,3,0
160,0,0,6,0,0,1,1,85,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,14,0,0,0,109,1,0,0,1,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,10,2,1,11,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,22,0,0,0,0,0,0,1,0,7,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,13,3,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,50,0,0,1,4,0,0,0,0,0,50,0,0,9,0,0,0,2,0,0,5,59,0,4,0,0,0,2,0,0,0,0,1,0,10,14,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,0,0,0,0,0,6,0,0,0,4,0,16,0,0,0,0,8,6,0,0,5,0,0,0,1,1,0,0,4,9,0,0,2,2,0,0,0,0,1,6,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,8,0,0,0,2,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
162,0,0,0,0,1,0,0,47,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,11,0,0,2,0,10,0,0,0,6,0,0,0,0,0,0,0,28,10,9,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,0,6,0,0,0,0,0,0,0,17,3,0,0,0,7,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,8,0,0,1,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,0,4,0,2,0,0,0,7,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,3,7,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,0,0,1,0,0,9,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,0,2,0,0,0,0,0,0,5,0,0,10,0,15,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,3,0,0,3,0,0,0,32,0,7,0,0,6,8,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,8,7,9,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,52,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11,0,0,1,0,0,1,0,0,0,56,0,0,0,1,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,4,0,0,20,0,0,1,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,55,3,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,0,0,0,12,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
165,0,0,0,0,0,2,1,37,13,0,0,0,0,1,0,5,0,0,0,2,0,0,14,62,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,48,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,8,0,0,0,0,0,0,10,6,0,0,0,0,0,3,1,0,0,0,0,0,9,1,0,3,0,0,0,0,7,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0,0,3,0,6,4,0,0,0,2,0,0,3,0,6,0,0,0,0,0,0,0,1,23,0,0,1,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,16,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,2,0,1,12,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
166,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,7,0,1,0,1,0,0,76,4,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,60,0,0,0,5,12,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,0,0,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,20,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,6,0,0,0,22,0,0,54,0,7,0,0,0,1,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,0,3,0,0,0,0,0,5,2,0,0,2,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,40,1,0,0,10,0,0,0,9,8,0,0,0,0,2,0,0,0,0,0,9,0,0,2,0,3,3,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,16,4,1,0,0,0,1,0,0,1,3,0,1,0,0,0,1,0,13,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
