,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
54,4833,3618,46501,2909,4031,3353,8870,109,85,257,0,72,0,111,1919,62,0,9259,0,469,5486,364,0,756,2532,609,8187,0,730,1589,314,84,12290,5016,0,0,255,78,0,73,0,0,280,0,554,650,1039,1194,0,7173,353,0,0,3661,0,147,198,0,0,0,806,0,0,412,526,18,110,0,62,788,105,75,0,784,307,1337,123,311,72,210,0,9165,0,379,45,784,18,0,207,72,0,0,205,2332,0,0,3022,0,0,124,362,1155,115,0,22,0,2494,156,250,1632
55,1597,186,17137,31,357,0,185,416,24,2325,628,10198,2998,0,6790,59,1534,721,0,0,0,765,0,157,124,93,0,2,232,72,39,0,67,74,1816,0,21,4704,297,15,10,30,5,159,183,0,0,174,79,1680,0,0,745,560,102,122,242,0,2111,634,76,0,0,78,40,2867,9366,439,0,107,2157,4713,0,1222,26,430,1170,274,338,505,748,598,0,1464,402,7910,3074,31592,295,17,0,0,1630,10820,222,0,1470,4,0,118,7,181,360,0,160,622,513,0,93,996
56,0,1378,46176,0,8565,3248,6053,387,0,223,0,19,1185,298,4473,105,0,11768,0,86,15408,2028,0,881,0,1902,891,0,2442,0,262,0,6083,6790,0,0,129,368,1319,28,99,71,84,0,3418,0,290,607,0,8530,1896,0,859,3548,7,24,129,0,114,117,1277,0,0,1031,990,56,2796,3318,395,1148,414,274,0,0,143,962,412,598,129,329,47,1578,0,293,170,972,29,0,142,0,0,0,448,3212,0,0,10920,0,0,93,0,1885,140,0,273,67,2569,0,166,1129
57,15503,1607,74469,169,1712,67,4184,1781,0,1535,0,2335,1175,0,8308,43,0,506,0,10388,1850,305,0,351,1176,3487,51,0,0,0,2653,0,2646,1208,0,0,2216,2567,543,207,0,0,125,199,161,0,240,366,0,1040,16227,0,635,2571,0,59,565,0,1125,1234,1434,0,0,9,80,0,1305,624,0,219,413,2079,0,0,604,715,0,4438,0,170,0,547,0,369,37,14921,0,15059,483,32,0,566,0,1275,68,0,0,0,0,202,439,2860,0,0,0,0,21298,0,229,133
58,0,172,583,7,155,17,145,0,0,152,150,39,913,138,644,96,72,8895,0,0,375,378,0,0,0,107,0,23,580,692,8,0,219,171,406,1213,12,360,47,27,18,0,438,454,142,0,115,547,0,5551,0,0,75,5537,0,5581,1184,0,157,33,0,0,0,1629,164,243,253,0,43,0,361,2272,0,0,247,130,0,907,580,0,43,4273,0,1887,52,332,0,304,9691,0,34,48,3224,42229,2362,0,504,2,0,82,1392,4841,0,0,695,71,21185,444,69,653
59,2985,343,15809,61,1416,0,623,0,32,2184,0,2350,0,974,9292,50,197,787,0,317,333,381,0,0,0,0,0,12,104,210,0,0,48,1163,673,1529,877,2227,310,86,36,29,205,266,623,60,0,0,0,1283,0,0,1740,817,0,68,247,0,2593,0,183,0,0,0,0,432,5649,1392,47,195,162,754,0,759,74,530,0,0,380,0,0,377,0,500,142,1316,427,2141,10,0,0,0,952,4604,0,5,182,33,0,0,375,7971,965,0,76,1426,179716,72,1107,1066
60,773,0,9534,0,108,0,496,681,0,1951,1689,7270,2294,0,16538,50,1191,543,0,0,0,343,0,271,27,255,0,0,326,37,0,0,0,443,0,0,368,6989,1824,0,0,0,109,44,173,1,0,228,305,1834,0,0,1229,712,147,202,490,0,2308,0,22,0,0,21,73,1644,8415,1889,0,75,1864,6638,0,1774,0,1804,0,889,354,343,1071,586,0,190,391,5864,2539,46688,168,0,0,289,2793,7789,109,20,1641,13,0,61,25,103,0,0,109,0,146,0,222,2491
61,313,1145,6850,0,2663,0,4090,984,166,241,0,55,1965,309,2017,176,1240,30869,0,26,0,1368,14,153,1090,0,0,0,751,1066,53,0,973,1243,185,0,1277,346,171,0,84,10,80,1169,2866,0,822,0,431,7957,213,0,0,1250,86,186,168,0,13,0,91,0,0,866,0,140,4870,8941,43,0,1005,258,0,17,37,2769,232,556,77,41,0,20556,149,216,244,6,0,27871,37,62,28,0,0,9724,2082,0,1258,0,0,0,518,9968,0,0,549,0,689,159,188,5673
62,615,520,3995,0,2725,258,578,0,0,303,25,134,1869,413,5744,0,1729,22822,0,0,4565,2495,0,973,0,0,0,0,1051,3487,31,0,0,1131,659,0,358,479,982,0,157,0,20,2389,1800,243,0,359,0,2649,96,0,129,456,84,129,106,0,276,0,42,0,0,0,152,23,8601,10125,0,0,263,360,0,0,40,1158,162,678,868,0,0,17238,0,88,396,23,59,8971,720,0,0,0,0,8170,0,0,10044,168,6149,968,381,7582,108,0,203,0,13391,291,0,3803
63,811,24,694,9,0,0,241,1021,0,2017,194,102,1242,0,857,97,149,28457,0,0,104,940,0,0,130,51,0,74,921,161,30,0,26,42,6195,0,15,841,159,6,6,28,0,2750,116,26,0,458,87,26037,697,0,0,5619,75,2713,1052,0,76,0,71,0,0,557,1323,899,947,1924,0,3,1831,1909,989,17,0,117,22,3019,84,375,291,7365,0,2124,344,3390,114,25546,1725,26,0,0,7932,79649,2069,12,47,16,5132,108,0,184,857,0,8270,0,0,0,40,12446
64,2190,53,13795,0,236,0,357,806,0,1104,1328,5264,3423,36,9798,26,1756,384,0,0,2300,467,0,318,0,222,0,7,350,110,47,0,0,0,998,6819,150,4016,2030,0,33,7,0,82,523,0,0,172,144,1370,2806,0,0,14,0,61,546,0,4028,61,141,168,0,73,142,3945,7205,2585,29,84,1089,2283,301,634,17,1062,2996,1365,286,682,645,432,0,2530,375,4128,2590,46489,271,100,0,10,2338,8488,189,8,1665,8,0,9,0,392,436,0,42,541,273,0,270,1245
65,0,308,904,0,319,0,268,0,70,455,0,62,1257,1582,491,63,22,15307,0,1114,962,1177,0,0,0,0,0,0,437,0,31,342,0,248,1090,0,228,1079,0,55,31,10,0,0,83,0,0,3866,59,6606,0,0,0,9675,0,1411,6035,0,154,0,3982,0,0,1027,45,256,298,5685,33,0,256,2500,0,61,0,126,0,1292,187,264,0,7430,128,0,92,890,0,13419,16207,0,0,0,0,45597,0,0,9532,0,0,0,2739,5937,0,0,0,0,9394,3191,66,1199
66,637,301,44487,734,11513,566,3250,752,173,195,0,71,0,339,3469,68,0,5462,0,385,8499,2024,0,90,6165,765,6886,0,631,1264,159,0,6586,2871,226,8118,798,506,1119,133,0,6,372,12,2082,538,0,843,0,2800,0,0,0,2639,19,261,540,0,41,0,0,0,83,1078,1016,31,8238,5456,0,156,76,171,0,607,102,3341,112,528,0,193,0,11812,0,658,109,673,22,7704,377,0,0,0,0,3473,2659,0,0,74,0,108,130,2344,216,0,910,2189,1066,0,71,0
67,322,269,332,0,336,0,653,1234,23,143,0,70,557,290,342,142,38,14353,0,0,0,905,0,0,0,115,0,0,0,4285,20,0,193,0,0,0,100,370,101,29,5,9,0,0,262,0,0,823,0,21698,165,0,158,3488,147,5753,0,0,55,0,0,0,0,0,384,135,675,1861,0,10,491,500,0,0,0,279,0,1753,75,89,0,6946,0,0,259,154,20,12117,0,0,0,0,706,30906,3467,0,7700,0,5765,65,506,5779,0,0,449,85,14888,509,146,1193
68,0,10,8843,0,152,0,962,308,0,672,0,166,3606,4,11510,104,2964,10329,0,44,0,1855,0,240,0,200,0,0,595,218,10,0,364,1260,103,0,19,423,367,4,109,22,44,558,1743,77,0,650,1410,16759,103,0,63,560,50,164,182,0,164,14,0,0,0,560,464,325,15287,3416,0,0,2168,208,2081,334,0,1391,217,698,484,526,442,9173,0,389,734,205,121,28194,41,197,0,0,1537,16407,1299,13,5420,24,0,170,19,130,102,0,1397,63,168,134,0,17381
69,4233,261,3352,0,967,0,742,405,434,172,581,8,2325,1855,321,0,0,26220,0,6013,1864,550,0,0,6779,0,0,0,1234,0,206,0,1644,127,0,0,509,294,805,0,24,0,1274,0,27,687,1773,6507,0,3837,6297,0,0,21333,0,2842,5111,0,0,76,2063,0,0,450,1649,950,262,2297,29,0,0,2170,426,0,759,208,0,11063,24,0,0,5224,0,5445,0,1663,0,5938,4458,0,0,0,0,9407,2806,0,672,4,545,244,1204,1480,0,0,1279,0,3585,0,108,132
70,0,195,5758,670,94,0,885,1946,0,949,0,96,3758,127,9072,107,3621,2228,0,0,0,1398,0,377,0,47,0,11,743,1892,11,0,65,0,54,4116,13,1442,1364,5,151,22,34,0,1859,404,0,613,816,9609,57,0,0,740,111,115,55,0,54,87,0,0,0,299,161,258,7474,2592,0,0,1884,246,683,527,4,1523,378,1254,226,941,250,7521,40,294,603,444,453,45684,797,0,0,0,777,13304,625,0,532,311,0,258,7,0,440,0,3318,0,0,132,21,8284
71,188,798,9911,0,2954,0,4316,366,188,85,16,72,2499,238,6005,21,2854,10471,0,0,0,607,0,0,733,263,0,0,1707,6419,68,0,504,2773,177,26635,838,584,0,27,0,35,0,0,4236,645,0,251,0,3148,0,0,260,2167,0,36,0,0,90,557,48,0,0,702,0,67,5168,1161,0,0,0,154,0,868,9,375,0,433,128,0,0,17298,0,0,73,220,0,22271,0,0,0,2008,0,8735,1516,0,1578,0,2110,0,369,9410,111,0,0,0,2341,778,46,7416
72,0,10743,47263,0,716,992,1158,4804,0,543,0,820,0,0,17234,47,0,582,0,336,873,275,5,43,3390,4398,85,0,265,0,829,0,1505,5586,0,0,228,995,1763,109,0,12,506,0,94,0,316,398,0,690,4086,0,0,3491,48,164,673,0,826,0,1469,0,565,57,241,263,1170,466,0,617,291,5379,0,0,197,0,692,2567,14,0,0,360,160,241,84,0,955,6500,3320,16,0,486,0,1385,349,0,438,28,0,117,123,2734,0,0,0,0,14663,0,739,0
73,418,29,17553,0,0,0,271,763,0,4891,824,7293,956,516,16901,20,1132,664,0,438,289,614,0,0,0,0,12,8,80,58,14,0,50,0,761,2505,1979,7093,854,37,5,17,105,30,227,4,0,260,1367,2271,2026,0,736,551,0,287,122,0,2088,0,97,0,0,109,128,4303,8105,1698,0,92,1386,4423,459,275,19,875,3278,93,540,530,323,285,0,2212,459,11794,3060,64742,114,63,0,0,2921,7202,122,4,1819,34,0,176,18,30,4026,0,102,315,364,14,0,2929
74,2142,67,10362,0,0,0,326,0,0,570,0,87,3269,325,8205,182,9208,11166,58,69,0,2804,0,339,440,56,0,0,2104,81,21,3,294,0,0,12860,682,1676,667,7,334,3,7,275,3100,307,0,558,644,14373,71,0,253,1227,0,102,235,0,303,64,0,540,0,367,365,230,7490,4865,0,227,2212,131,0,28,9,3640,125,404,368,1454,324,13751,0,156,941,419,282,32150,290,424,0,0,980,11863,3851,0,2737,20,527,840,0,51,104,0,3045,188,172,0,24,14142
75,573,13,659,25,209,60,365,2106,0,1229,240,252,1773,607,1096,50,498,16209,0,0,0,1054,0,434,475,33,0,0,414,369,0,0,0,0,651,8932,127,1281,355,26,12,3,0,549,329,119,0,1285,0,15886,0,0,6,2946,91,4960,3641,0,204,114,0,0,0,550,599,1522,466,1202,2,5,1425,2658,0,30,0,271,72,2428,571,41,77,4084,604,5119,451,1760,124,23233,7383,907,0,14,4895,79013,2057,0,1003,39,0,163,46,41,436,10,6493,0,135,0,83,9306
76,362,43,18575,93,114,0,378,1724,0,4011,264,8100,1057,100,10667,68,1149,1009,0,0,231,690,0,151,0,0,0,3,733,54,97,6,9,56,6992,408,389,1037,1200,128,4,0,43,253,390,6,0,209,195,2884,443,0,719,556,68,91,519,0,2254,9,0,0,0,90,181,970,10133,1461,0,0,1909,1879,0,1521,9,2774,3613,363,361,566,1228,498,43,4640,419,13948,5346,42994,260,123,0,0,1869,8266,514,0,1077,65,0,52,0,140,448,0,159,0,344,8,273,2961
77,0,796,43314,0,6184,634,5742,3339,124,0,7,160,0,0,3977,137,3115,19130,0,235,12886,1878,0,231,6596,1182,3045,0,778,1089,222,62,12645,5226,151,0,946,451,4741,110,0,0,250,0,1498,0,2197,373,0,3901,0,0,411,1558,0,103,407,0,117,199,212,0,0,1195,1116,33,5502,12500,0,0,1118,85,0,121,114,5147,120,816,223,0,0,15643,26,292,144,239,14,20940,3962,0,1072,0,0,1896,1169,327,21332,113,9327,286,132,2332,0,0,0,0,148,0,360,827
78,0,203,12594,0,0,0,367,1320,0,2642,501,9233,1198,624,10580,36,487,982,0,0,321,351,0,221,0,1851,38,0,299,209,0,0,0,0,2328,1670,436,6216,2018,23,0,4,30,246,418,0,0,181,259,1863,0,0,966,695,62,161,430,0,462,511,41,0,0,81,75,2516,9072,1292,0,0,1254,3608,0,1936,72,1078,4459,84,347,766,595,399,0,2400,430,4575,3788,48338,172,37,0,0,2871,7673,209,0,167,2,0,229,59,240,2373,0,427,214,0,0,993,2729
79,4601,1143,3202,0,1278,73,459,8301,132,0,0,14,1795,0,257,157,0,0,0,5488,2431,819,0,0,639,93,703,0,459,4754,118,15,1524,136,0,0,0,312,57,45,0,0,1884,3065,397,0,0,1266,0,1684,203,0,301,37432,0,2997,4466,0,49,0,5461,0,0,1150,1839,74,113,2079,0,0,0,474,0,0,1162,136,0,2497,0,193,148,2430,0,3910,58,1610,6,1731,47442,669,159,0,14210,21095,1931,14,1145,4,7363,77,53,1474,0,0,0,55,572,0,609,692
80,154,189,2788,82,299,0,679,1114,112,307,0,112,0,118,498,280,17,28493,0,6393,1008,519,0,39,358,320,503,0,560,773,410,38,2249,1854,0,0,0,304,526,144,0,52,2910,2318,175,0,53,785,0,4865,7887,0,0,3564,0,706,6277,0,0,461,1156,0,0,1161,745,330,309,2363,46,37,230,420,0,84,1014,240,347,7554,261,772,133,2498,613,0,147,5086,0,10308,69973,0,0,0,0,18173,589,0,0,0,2704,207,335,1702,465,0,893,102,0,590,397,1520
81,927,1416,4817,0,2858,0,0,605,0,88,0,136,0,0,1676,53,1396,19573,0,0,2222,3231,0,320,0,0,0,105,1001,524,0,0,741,0,0,1351,419,1152,0,0,138,8,72,423,3504,0,481,278,1679,11752,0,0,658,2920,0,0,203,0,0,0,197,0,0,0,0,122,2896,0,140,793,920,58,0,1707,0,390,63,702,208,0,0,15104,0,30,433,264,39,2020,177,0,0,0,3803,8183,2984,0,11100,19,0,770,644,11983,0,0,0,45,3143,662,41,1456
82,1309,100,485,0,315,233,28,0,70,317,0,123,759,1642,234,56,49,18624,0,0,0,1464,343,0,0,0,0,0,2768,3126,17,113,407,0,3079,418,470,530,553,20,0,0,2879,0,160,981,0,644,277,9127,0,0,0,8778,20,11537,2405,0,0,0,2290,0,0,149,762,857,358,3024,0,0,546,855,0,103,591,220,139,616,191,238,0,7165,0,2222,71,501,71,21053,3645,0,0,0,0,57378,0,0,2045,0,0,135,0,9116,0,0,0,0,1891,331,628,5028
83,1335,1059,8067,600,2725,20447,419,454,236,301,44,90,0,212,2204,204,547,19155,0,116,5796,2227,0,453,0,135,0,42,570,435,69,0,0,0,50,0,0,358,0,47,311,39,126,335,8466,136,759,481,0,12524,131,0,53,1218,0,0,130,0,44,0,0,0,0,0,247,156,4695,6755,0,1716,416,306,0,86,8,2301,363,0,411,0,0,19562,0,50,185,115,18,6407,133,0,0,0,0,7450,378,0,7143,18,0,106,606,12029,0,0,715,236,1093,401,164,5734
84,238,21,8527,1006,0,0,302,1644,0,1259,46,261,3830,82,2237,98,5916,0,0,0,0,3355,0,82,0,115,0,49,398,2179,6,0,508,0,0,0,40,950,0,2,377,7,41,289,2616,0,0,426,0,17965,0,0,278,1395,94,203,63,0,306,122,0,0,0,1175,223,101,9043,2086,73,0,1263,179,264,747,0,1799,698,6,872,327,453,13658,0,113,643,471,212,66147,614,468,0,0,756,10821,1109,0,374,31,612,35,50,49,116,0,3293,247,95,0,43,19987
85,0,914,8916,0,1116,0,1808,4681,16,1735,0,4234,0,0,10278,191,37,896,0,0,84,174,0,0,113,0,0,17,227,448,0,0,269,3412,1568,2503,272,1204,221,0,0,40,0,0,309,5,0,0,0,970,0,0,72,550,0,253,0,0,0,0,0,0,0,16,50,1608,11592,1184,0,576,0,712,0,317,0,932,0,0,0,341,87,588,50,0,10,5552,321,12748,542,0,0,144,0,4835,91,0,1086,84,0,0,173,13194,0,23,80,0,100238,221,6239,892
86,307,447,28795,0,3740,0,2308,0,84,300,0,146,0,0,1823,124,0,15385,0,2013,9359,2887,0,300,637,627,9512,70,664,606,284,95,14453,3079,355,2506,1634,303,3148,121,0,0,242,0,1396,0,698,776,0,6616,227,0,253,1126,0,0,139,0,52,678,439,0,0,1902,1279,0,9660,4002,69,971,62,176,0,578,158,696,573,440,171,199,92,12465,69,1118,252,984,128,11724,1329,0,0,0,0,3949,0,0,9535,0,0,915,28,1204,240,0,775,1105,4169,0,15,3476
87,0,1144,14959,0,237,0,0,99,0,1021,0,0,0,726,11331,0,0,271,0,676,4773,71,0,345,0,0,0,43,200,198,22,0,498,0,4879,0,0,1540,1067,97,0,9,289,17,382,0,0,711,0,413,0,0,0,868,0,22,142,0,1318,0,0,0,0,48,0,1459,7367,9208,79,413,556,2511,0,0,137,386,987,453,0,247,0,287,0,2587,166,2734,0,33397,217,0,0,0,0,2679,34,0,878,0,220,0,814,19070,0,0,70,3499,81978,286,3130,681
88,1165,1936,18633,0,3455,0,12246,2894,259,611,0,134,0,33,2078,354,0,9371,0,0,4708,2992,0,0,0,1852,3493,0,474,4670,449,0,13713,848,310,0,182,349,1065,64,0,10,209,0,6075,447,2557,0,0,1654,0,0,0,4305,0,130,479,0,13,0,832,0,0,23,659,0,4967,4684,121,285,366,0,0,510,121,2230,604,298,842,754,0,17742,0,380,75,629,0,34849,0,0,0,0,0,2117,306,0,4195,36,0,534,94,3010,0,0,1919,662,1673,0,40,1603
89,0,1076,33307,0,2584,0,3917,1920,0,1123,0,3085,0,172,6644,127,227,135,0,7078,0,526,73,0,2995,176,94,0,768,202,1559,0,3474,6643,0,0,0,2171,0,608,61,20,1154,0,213,0,0,0,850,368,3900,0,0,2799,0,317,180,0,4054,0,860,0,0,278,161,0,1056,1453,0,343,0,0,256,3564,2438,1961,486,1262,30,739,0,153,0,3645,0,23726,592,6513,1377,0,0,0,0,1242,534,0,2067,78,0,103,1572,5012,0,0,0,1402,0,38,4985,370
90,832,2974,18932,0,4554,647,7783,0,0,343,0,27,0,129,5899,72,0,14447,0,300,11989,1656,0,257,0,407,4276,183,0,0,594,0,8004,483,0,0,360,654,1863,142,0,0,131,2224,1506,0,0,2197,0,2571,73,0,0,2832,0,379,418,0,159,128,1425,0,0,930,1704,51,5642,2184,360,0,779,14,0,0,276,1730,341,265,388,0,0,11430,167,0,0,446,167,3073,345,515,0,2817,0,2854,0,0,0,0,0,354,426,1040,0,0,364,37,3247,0,330,2609
91,0,761,1375,0,3035,1550,0,336,0,264,0,64,2007,81,4068,39,4512,13358,0,39,3364,5525,0,0,1862,1132,416,0,373,5169,0,0,784,0,0,0,369,173,2414,194,0,0,64,0,746,0,993,658,0,4639,0,0,0,72,99,104,141,0,220,26,655,0,0,470,136,198,5894,14521,129,0,367,11,0,120,79,2739,657,398,794,330,0,15233,0,214,86,99,26,7898,48,0,0,0,0,9627,494,0,7813,190,7143,0,105,8562,0,0,0,249,10559,963,226,6334
92,0,979,7062,0,3071,1836,1093,797,71,866,114,11785,0,259,2337,26,0,845,0,0,2843,547,0,175,502,1664,0,0,598,132,241,26,0,2354,1434,0,1363,2738,0,23,0,30,0,0,1116,0,0,528,389,102,0,0,0,2390,0,0,57,0,62,213,0,0,0,73,43,0,10133,1032,0,797,0,1268,0,1439,138,656,0,0,388,299,0,548,0,1808,13,381,719,72051,1826,16,0,0,0,4109,245,0,0,0,344,0,421,6951,0,0,0,521,60763,239,2641,1957
93,0,526,616,0,484,0,378,551,45,608,0,71,0,1010,194,127,0,2833,0,2279,148,609,0,0,0,0,165,0,330,190,0,0,318,69,787,4828,127,198,0,1,0,0,709,0,280,242,0,987,0,2274,0,0,120,11066,28,2477,4489,0,64,198,1662,0,41,0,414,63,290,1812,6,7,0,919,0,0,186,242,20,1838,171,0,0,4738,188,1069,210,648,4,15757,10449,0,0,0,0,40083,3781,0,4821,11,0,53,1527,7670,0,0,95,0,9443,3722,97,4708
94,13321,1048,9279,0,2913,1693,109,1749,117,0,0,7427,0,1684,13175,0,904,0,0,0,1594,736,0,0,1422,1998,0,15,459,124,272,8,354,84,0,1264,2421,1040,0,0,0,5,0,0,750,0,0,135,0,754,4022,0,1693,1585,46,82,593,0,781,393,0,0,0,117,10,506,4289,1616,20,452,362,2910,0,0,362,406,0,427,36,0,107,704,0,0,0,6229,779,60791,319,0,0,0,0,5594,48,0,0,0,0,0,516,7385,0,0,6,1151,10777,120,0,1260
95,4115,88,12127,0,0,1422,361,63,0,1207,19,205,6708,0,11407,132,2524,23798,0,10,1000,2583,0,286,0,10,225,0,43,1487,6,0,345,331,0,1927,319,1198,254,11,49,2,0,122,5159,0,280,340,1135,12182,0,0,84,1113,17,149,406,0,326,0,22,548,0,679,378,153,9722,4453,27,178,1749,131,1201,1614,4,1003,512,706,32,880,1070,11307,0,273,787,174,300,49228,365,86,0,0,5439,8056,1708,247,1542,45,0,701,30,15,556,209,1092,245,96,0,21,12893
96,1311,352,8204,0,7882,0,645,462,0,0,0,201,0,152,8007,116,1501,0,315,526,14164,2516,0,159,11155,0,2160,0,1647,0,123,26,30317,4473,0,0,345,1061,0,133,76,0,1113,1204,5343,0,200,1174,0,5980,430,0,0,797,0,402,111,0,208,22,243,0,0,265,871,34,4773,2722,127,0,341,16,0,0,495,1665,491,139,114,501,269,10856,75,349,0,123,0,19138,2086,0,0,0,1425,3036,981,0,3170,0,0,268,0,3932,0,0,0,373,2103,430,312,99
97,0,49,20674,0,0,0,496,13,16,14749,112,7378,2572,580,8691,7,1544,462,0,0,433,506,0,0,0,0,0,48,190,72,112,5,0,0,1034,151,588,3828,0,8,0,0,85,0,569,0,0,542,0,1738,862,0,348,797,58,195,359,0,444,499,178,0,0,67,47,1977,11742,2579,0,24,847,2779,0,2090,0,1160,98,55,334,982,2339,263,0,2206,148,24667,4190,113369,1404,133,0,0,2834,4047,961,58,1842,23,0,75,43,116,2145,0,221,0,1251,0,873,4504
98,0,66,14018,168,74,0,470,0,0,6681,615,12607,1612,572,6200,41,827,506,32,0,376,408,3,318,0,408,0,0,357,161,0,19,20,0,1209,0,420,4985,360,50,0,0,74,6,138,8,144,496,0,2417,0,595,933,473,36,139,280,0,1508,0,286,0,0,23,137,1430,4925,3457,0,24,1247,2150,0,521,282,1233,2016,1339,405,307,1289,370,171,1558,197,13761,4970,100454,1376,60,0,0,2837,4445,209,0,1822,62,0,210,0,164,1448,0,237,1454,0,0,1930,6728
99,0,494,5381,0,4810,0,1052,2814,139,0,0,106,0,199,4640,0,0,20589,0,0,0,3170,0,0,0,1295,0,0,0,0,64,0,731,0,0,11540,301,463,1582,116,0,8,97,629,4625,0,0,327,0,6654,0,0,123,950,91,99,39,0,0,57,380,0,0,229,580,0,2925,10838,0,726,0,135,0,0,35,2274,148,59,160,172,153,27809,0,89,125,206,11,14467,675,0,0,2576,1682,6836,0,0,982,0,0,0,280,8275,583,0,0,1070,11831,744,128,4434
100,2446,41,27944,0,0,0,470,3973,0,2657,993,8600,573,0,7444,76,0,529,0,463,0,220,0,248,0,331,0,9,65,118,0,0,140,245,2449,374,677,1850,205,0,7,0,0,146,547,0,0,783,265,735,1113,0,461,699,70,184,1008,0,1520,0,101,0,0,150,133,1141,5817,2148,0,0,684,3498,0,2506,0,1776,4366,993,438,789,611,408,0,3578,176,5014,6567,112173,673,77,196,0,5770,4084,459,0,603,11,0,281,0,53,1475,0,131,583,0,0,1582,5259
101,0,31,10815,0,0,0,1024,0,0,894,15,209,826,28,5432,138,2724,8167,0,0,709,2765,0,124,1138,0,0,5,1089,1048,0,0,204,0,0,0,851,807,500,28,0,0,170,0,4782,0,0,458,107,13316,40,0,0,278,203,118,173,0,118,0,0,0,0,489,672,143,8629,9327,43,364,1485,148,0,1144,0,688,372,938,667,571,634,13733,58,471,297,418,234,70521,1191,1267,0,0,217,7530,1693,0,5237,7,7378,169,0,257,673,0,2643,168,0,77,21,40876
102,1846,392,32150,0,14344,0,3776,3863,85,193,0,71,3374,0,8412,391,503,5066,0,166,1257,523,0,573,4799,1859,1251,0,474,3129,157,30,4090,6210,0,3359,3006,605,4445,98,0,3,432,0,6747,0,0,348,0,8382,161,0,231,1257,0,251,544,0,75,336,241,0,0,1346,1774,32,5715,5247,0,0,62,0,0,172,122,2531,0,122,496,0,0,6740,0,117,38,394,167,3771,1040,369,0,0,0,2750,400,417,0,0,0,0,327,5094,0,0,0,828,4680,0,22,0
103,276,75,1508,9,90,170,68,662,48,6020,49,193,387,1905,220,34,97,5975,0,750,0,619,0,0,0,0,0,0,645,0,0,0,34,0,0,4028,0,318,370,0,14,10,376,0,196,0,0,4510,118,8350,1905,0,0,2870,25,1654,6271,0,92,231,184,0,0,876,741,192,86,2558,0,0,378,1873,82,131,202,193,345,835,127,2500,584,3638,0,7745,96,728,579,64367,1269,0,0,0,7354,49837,5067,3,2390,0,0,126,21,106,252,0,1774,256,0,0,31,24393
104,0,344,2118,0,189,98,1002,3679,0,169,0,204,0,0,421,0,95,11414,0,243,896,349,0,491,162,731,0,281,3645,4019,153,164,676,86,0,0,209,175,1096,58,0,16,131,0,108,2378,248,1751,0,16060,0,0,0,22675,74,2588,7146,0,57,0,2812,0,0,597,1440,270,194,4317,11,0,488,992,0,0,824,263,0,6639,83,318,83,6899,0,0,99,6562,156,8196,58108,1079,0,0,0,33266,2288,0,0,46,0,73,790,879,250,0,1264,0,2342,0,173,12419
105,11444,1389,39711,0,1952,0,1480,2667,149,547,0,4331,0,0,4261,72,0,107,0,7719,3078,293,0,132,436,1371,475,0,182,122,157,0,1838,3490,3410,7033,147,111,289,203,0,44,658,647,600,0,0,578,2515,537,3040,0,1096,877,42,35,257,0,4135,478,1157,0,0,168,279,1223,5984,4070,0,1616,723,944,0,303,365,1345,1155,700,12,95,449,407,0,2590,7,10295,583,27122,1718,0,0,0,0,1346,200,0,920,0,0,191,337,6109,0,0,22,1981,21590,25,11676,499
106,0,49,1304,4,0,0,67,0,46,2424,637,234,471,200,287,53,115,3104,0,0,0,372,0,220,0,0,0,76,2146,1785,0,0,37,0,2730,261,388,467,41,47,3,6,749,590,504,0,0,1559,76,7993,562,0,39,8328,20,2809,3361,0,59,0,0,0,0,1619,855,426,355,1817,0,6,669,1549,0,127,0,1251,181,2746,306,638,1176,4793,0,13782,178,3194,510,71395,3277,2176,0,0,25232,40863,8805,67,1547,3,0,272,0,27,394,0,2728,312,114,0,24,15418
107,348,482,6897,658,3826,5428,508,0,45,0,0,76,250,0,1020,137,2511,13421,0,0,3446,3968,0,0,0,0,0,41,652,2745,22,0,1798,0,107,662,0,318,0,41,0,0,96,0,5023,0,0,0,0,1688,0,0,164,744,0,115,104,0,0,172,0,0,0,150,577,14,1103,8598,0,661,116,151,0,635,0,1422,0,39,61,81,0,24041,0,20,195,59,0,22319,96,0,255,0,0,7261,2270,0,18177,70,0,0,61,8461,0,0,755,83,14949,2540,152,7351
