,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
53,215,2291,789,655,5169,0,131,1547,257,0,147,4125,12226,0,118,818,268,20,1549,25882,0,2547,0,51,50,277,914,2814,95,322,1962,8681,34,371,61,141,316,19225,0,376,8622,42,328,4616,757,0,0,21,69,0,10,31,561,419,632,49,262,417,1134,0,245,1344,149,65,196,3835,0,0,1543,5,332,5724,70,0,152,0,1365,48,0,91,0,7457,932,13,363,0,2,149,35,0,866,15746,249,5426,4,0,168,5610,91,61,399,401,257,158,158,0,967,12,0,456
54,283,767,0,273,11889,0,167,4689,93,0,104,2874,8114,0,0,523,0,0,1032,3599,1191,3447,0,44,82,298,186,6461,0,830,0,2391,43,0,68,2579,655,2055,185,0,0,0,92,1373,3032,0,0,2634,0,0,0,36,0,108,728,0,36511,427,0,0,364,96,0,1463,2418,657,0,105,751,0,225,1533,2938,28,258,0,32468,73,168,2904,2155,2862,0,756,418,0,0,2832,0,1303,0,0,2516,5156,54,1581,0,1331,0,4,10,1535,0,0,302,12,379,191,77,1468
55,3260,0,197,18,374,3825,1484,531,29,0,98,668,0,0,113,155,581,0,8845,2636,0,2148,0,159,1600,158,13,3275,0,0,0,1904,324,0,178,20542,339,12926,0,0,3899,0,2664,190,4047,0,28754,2730,331,786,0,0,20,74,0,0,8180,0,16,0,948,573,9,1805,1696,16357,0,0,138,0,0,838,4865,1186,799,0,64712,8213,156,2082,13488,1464,967,1040,0,734,0,12371,0,466,688,0,383,45063,1513,8323,0,64,0,0,370,710,217,0,277,0,2291,0,293,164
56,6698,0,510,0,488,1988,4587,593,57,0,216,574,255,0,0,165,1297,0,2515,4354,0,2040,0,505,351,267,23,374,1573,0,0,2097,174,4789,96,34923,1905,0,0,0,6146,50,1062,435,2846,0,0,1812,0,0,0,0,0,0,101,0,5898,1632,226,0,7372,4148,0,910,1486,25387,0,312,0,0,0,310,9206,492,0,0,72500,2508,354,920,12111,1068,0,2477,0,0,0,11295,0,1860,1758,186,343,35683,248,7727,0,168,165,771,179,2326,0,755,597,0,1696,0,0,41
57,6918,252,0,84,19365,317,39,501,113,0,496,13571,0,22,0,479,0,0,3519,2810,0,5697,77,174,5196,11,763,0,0,434,0,985,7898,51,0,7248,6071,56,0,188,5806,120,1123,61,261,0,0,2215,130,0,0,75,1408,335,812,538,154,84,0,45,1395,415,0,9172,48769,718,0,0,0,0,0,1373,486,0,0,0,18293,1524,41,3519,2277,4545,26,3203,547,918,0,2873,28,898,1568,5654,355,74254,22,17428,444,4028,1130,150,98,5422,280,114,11,132,10068,118,497,0
58,2399,2337,2735,0,601,7256,4589,753,31,0,0,710,0,0,947,384,1172,0,2091,2529,0,1881,0,33,1345,821,6,2571,33,0,0,649,406,1290,0,23711,2286,7524,0,3,2704,50,471,0,9962,0,23148,695,0,0,0,0,15,60,93,0,0,1932,0,858,812,5230,5,2560,1784,14254,0,0,0,0,0,465,940,0,0,0,80670,3229,0,6818,1784,504,0,1728,0,1604,0,9880,0,2545,1368,35,894,30850,1301,6274,0,29,156,0,245,2003,0,336,338,0,318,0,151,78
59,422,331,1102,0,11729,381,21,8601,0,0,0,9811,0,0,0,1276,106,0,1819,2030,0,4344,0,21,66,339,312,5070,0,451,0,2330,27,1235,83,1482,920,7989,0,120,5188,10,345,303,2739,0,4000,2107,0,0,0,14,0,0,0,2,15648,955,0,0,494,75,0,843,2704,373,0,0,0,0,0,1706,2258,39,0,0,25063,156,133,6318,2244,2633,0,2077,555,817,264,2594,17,6324,582,0,7128,4733,65,2223,19,1057,70,22,0,1238,0,301,387,0,110,75,73,661
60,6113,1370,811,130,639,1790,0,1728,75,0,72,152,476,0,1507,0,0,0,4040,1962,0,2119,0,628,0,0,1,0,0,15,3974,285,282,0,0,62615,2764,22790,0,0,7286,0,296,0,7872,0,4820,1253,206,0,0,0,0,810,71,0,5853,2580,0,0,3992,0,14,717,961,2767,0,0,476,0,0,556,6203,0,0,0,48872,24414,457,3126,7457,0,6645,1457,0,0,266,14060,0,2246,497,0,948,47158,263,5743,31,127,0,0,0,2149,0,561,788,0,363,0,2682,217
61,385,5206,3937,0,14670,151,534,5579,316,0,0,4832,10537,0,0,509,51,0,2737,727,0,8480,0,71,99,0,102,2365,0,1970,0,447,27,0,0,4947,5304,3959,0,62,18397,0,309,1599,6052,0,5018,925,0,3160,0,0,0,783,0,0,13768,4764,0,0,57,93,265,565,1500,548,0,0,696,0,41,3363,5876,39,0,0,9340,548,30,1994,707,742,0,562,0,6878,47,7086,0,2590,196,0,2609,10472,0,1134,0,1148,99,16,132,2198,425,0,1821,20,144,0,195,148
62,503,0,1776,369,10188,1178,0,10317,123,0,291,4388,0,0,0,1185,0,0,401,461,0,8232,0,139,35,0,33,13627,0,529,0,986,75,1087,0,3922,2125,6838,0,0,0,4,250,2307,6399,0,0,763,3,0,0,0,5293,926,392,0,12060,340,0,0,55,203,43,969,1161,184,0,0,407,0,0,1772,1616,72,0,0,21160,104,149,12188,1613,4462,0,1327,0,631,0,11430,0,4986,134,0,7432,6066,0,1414,0,2375,0,0,155,2227,0,497,3256,216,40,31,187,518
63,6166,1974,5400,0,1124,676,0,1529,25,0,0,1226,0,16,234,415,0,0,12419,1163,0,1760,0,564,0,20,8,5736,1198,190,0,155,65,0,0,81427,785,24369,0,0,0,0,1585,0,4024,0,0,1437,88,1014,0,41,0,953,0,0,15932,1883,23,2585,537,5548,0,1003,1103,3117,0,0,0,0,0,62,5580,0,0,0,42901,17597,181,1557,1575,808,0,0,0,3952,0,30429,0,1803,3439,0,145,41691,0,8274,0,30,278,0,135,2618,411,0,991,1989,292,42,1239,304
64,301,573,0,0,8641,56,534,5242,116,0,0,10504,0,0,113,0,12,0,2256,2937,0,3878,22,50,15,440,604,4738,22,114,0,1215,147,1349,0,3244,1403,932,0,0,0,3,0,1230,5848,0,0,430,26,5868,0,0,0,377,0,0,30375,172,1178,0,465,164,44,1245,4358,902,0,487,306,0,0,447,3414,117,0,0,28106,216,0,7099,1289,566,2636,604,95,1679,0,3711,0,546,335,0,3177,1439,7,1849,0,410,133,0,0,4025,0,100,886,0,409,78,25,97
65,2518,638,6214,0,183,1567,4772,241,65,0,337,298,1220,0,216,338,4247,0,5316,22549,0,578,0,631,841,1200,42,4246,0,0,6741,4615,4466,251,49,2885,782,102155,91,0,2617,0,1424,345,0,0,11473,117,164,4381,192,0,0,635,273,364,6411,0,104,0,977,8470,58,142,58,22194,0,0,321,0,1161,3029,0,0,0,0,3169,0,5340,0,0,906,5211,0,260,0,274,98,0,0,345,512,0,22231,331,251,708,262,65,81,708,0,380,742,0,0,1154,0,0,312
66,196,1702,781,0,3252,0,343,532,184,0,373,5115,1931,0,118,1519,289,82,1632,25696,0,4257,0,32,6,145,794,1339,59,582,15802,8615,131,10622,87,213,115,39820,0,115,3598,33,483,1314,522,0,0,210,79,2042,0,9,0,0,144,22,250,133,746,73,348,613,224,192,320,2024,0,0,553,2,267,3850,120,11,117,0,2359,105,440,0,0,3605,0,128,210,0,12,0,0,0,324,4924,0,1461,0,94,126,2085,82,19,289,0,0,915,11,0,1471,0,10,1249
67,4130,0,100,0,7448,17,145,119,708,0,0,10484,0,0,0,808,0,0,417,1712,127,6191,79,435,1342,31,462,0,0,0,0,696,16829,502,0,52212,1338,148,4710,0,0,0,180,191,1542,0,0,2829,0,0,0,0,0,1474,778,302,781,0,0,242,1444,520,0,6380,72005,697,0,75,89,0,0,679,546,0,1313,0,49377,884,0,2326,1063,4591,0,1630,223,0,0,1679,0,540,685,623,631,58268,316,23281,1129,1761,508,0,0,4687,2110,0,49,0,6986,0,415,139
68,6152,0,374,219,32999,558,0,810,929,0,0,7177,28891,0,75,0,0,0,145,406,0,8846,0,0,364,0,41,8581,0,364,0,596,906,0,0,156418,3026,132,0,740,3249,0,1083,0,3564,0,3674,6694,0,0,0,0,0,7439,364,0,0,76,0,187,1188,215,0,2854,10986,305,143,0,375,1321,0,896,1086,61,0,0,14021,2664,0,2488,654,418,0,3184,170,2319,0,10022,0,320,10797,0,52,105557,0,2261,2088,2762,0,385,0,10533,5533,0,54,0,0,0,1886,75
69,4353,1202,596,0,161,0,0,103,30,0,167,136,440,0,94,217,5344,0,2618,19842,0,866,1330,114,1896,1237,57,1196,488,14,11822,4420,3783,3850,0,631,2973,101674,0,156,2071,199,3118,859,1572,0,0,205,147,8518,542,0,22,123,36,133,0,0,150,0,11472,7744,0,58,34,81113,0,0,415,41,1809,3573,0,0,0,0,2140,2858,350,8,0,948,0,53,91,0,0,0,0,0,2325,239,0,14201,283,0,127,308,250,635,527,128,0,429,169,105,2627,0,0,0
70,113,934,271,0,10010,0,668,3759,248,0,849,11162,0,0,0,0,84,0,2711,2323,0,7292,0,191,35,1206,448,0,0,3109,0,2222,2,8356,0,2023,5612,5206,0,561,4098,0,174,0,0,0,0,172,0,0,0,0,0,708,291,0,4992,0,1769,0,376,331,0,1553,2491,1649,0,0,3939,9,0,4031,5863,32,0,0,29139,265,0,2752,1179,0,1288,202,455,2908,0,4200,0,13156,0,20505,9046,1438,0,292,99,574,0,10,72,4021,543,0,1544,0,171,0,193,2745
71,711,2670,4530,342,14159,138,0,14050,245,0,0,11796,37015,0,121,0,0,0,0,195,0,5998,0,96,199,132,400,6273,131,268,0,0,16,0,95,1491,669,10543,0,143,0,0,537,0,3610,0,0,340,32,0,0,0,0,0,0,0,0,1842,0,0,326,43,18,1045,1532,1602,0,0,0,0,0,939,5359,72,0,0,7839,473,331,3461,885,4253,0,252,157,6818,0,11141,0,4008,113,0,4732,5461,27,2009,28,1065,0,0,189,3885,0,0,3061,0,112,0,691,778
72,2925,248,22,59,9416,0,31,49,1674,0,37,5589,3315,0,59,1601,9130,0,1286,15256,0,9171,0,628,460,29,1017,0,264,959,0,3883,16816,319,0,5602,441,1042,0,0,21910,715,1455,922,698,0,0,1126,2198,4221,0,14,0,0,786,1810,0,50,379,0,1238,2458,18,696,3179,2094,114,0,74,65,1362,2529,74,0,6457,0,1643,0,147,82,106,8127,3,779,2171,0,23,0,0,0,0,2892,0,60941,79,0,2201,13017,0,286,1034,0,0,270,0,0,24474,0,0,1046
73,184,3490,411,833,3830,17,542,0,203,31,418,9432,12062,0,32,1835,258,42,2742,22226,3124,5683,0,0,295,297,685,0,220,278,0,8381,159,5776,126,157,3126,25280,0,502,13217,1,1428,5255,564,0,2852,105,82,1015,0,18,0,0,1235,64,0,551,786,0,311,743,97,98,151,2831,0,0,386,0,1446,5736,48,0,0,0,402,18,64,0,10,12747,280,127,309,1782,0,417,24,0,41,1735,0,4088,0,140,112,4030,10,7,325,276,0,268,0,0,1328,0,3,652
74,1627,0,358,0,18943,118,66,379,1156,0,59,13733,0,0,0,0,4352,0,2077,2582,0,8180,0,284,1682,66,489,1586,0,0,0,1064,0,16,0,71594,1517,513,1650,573,11729,105,830,1020,778,0,4073,1115,600,0,86,0,0,0,523,0,45,37,0,135,1418,898,0,10457,54763,486,0,32,229,0,0,1030,874,0,2077,0,23313,4524,35,3823,1127,7833,0,3260,180,2271,0,2811,0,500,2925,187,349,38076,155,14454,0,5513,1056,0,0,8811,3897,342,12,0,10318,337,841,194
75,162,1538,198,0,3402,0,0,2869,311,52,229,3029,18023,0,244,2063,450,0,1745,20116,0,2347,0,63,13,278,677,4688,4,0,21428,7145,550,3883,101,97,610,51093,0,377,11322,42,398,2557,385,0,0,133,44,0,0,30,2216,0,590,20,701,469,790,0,632,958,187,75,87,4433,2072,0,595,0,558,4670,57,0,0,0,1473,106,231,151,74,3368,512,78,383,165,0,373,0,0,0,14103,60,4068,10,78,79,9312,0,15,422,200,0,344,0,28,147,0,0,200
76,5175,1874,995,0,160,0,4028,336,61,16,626,526,733,0,253,36,7904,0,1728,8851,82,1552,0,696,3325,645,48,1426,331,0,6522,4328,1659,5857,64,559,1359,86228,0,27,8012,603,2123,1410,0,0,84027,773,843,0,0,87,7,0,96,435,0,118,239,0,7881,28324,0,210,48,73052,0,0,245,0,153,2482,59,0,0,0,4522,774,2032,290,75,928,1064,0,249,305,103,553,44,0,207,405,37,49892,0,270,221,312,0,278,603,697,495,0,21,0,2081,0,119,43
77,7417,0,540,43,37326,126,58,651,2284,0,65,15069,0,5,0,214,0,0,299,720,0,13973,0,225,0,0,141,1561,0,391,0,513,0,0,0,65296,3601,231,0,0,17411,92,130,534,4099,0,0,3028,0,0,63,0,0,7947,1357,0,362,178,0,89,0,255,0,4122,30387,1324,0,0,150,0,0,1169,1141,42,0,0,26810,4618,9,533,938,5702,45,109,0,2293,0,6871,0,556,0,0,857,117987,801,2474,0,2245,0,0,187,6253,1908,0,155,0,1895,0,5665,118
78,304,905,3571,0,3703,136,0,19781,294,0,1217,15537,0,0,0,0,188,0,1023,112,0,7186,0,147,44,0,138,360,0,377,0,604,0,0,36,5187,3545,3893,0,0,5715,0,268,912,8616,0,1412,463,0,0,0,0,0,296,0,0,3124,2909,0,361,0,699,43,609,1020,0,0,0,6915,0,0,490,2218,22,0,0,10476,1022,93,2211,265,14746,0,160,197,932,0,7673,0,4801,54,0,6648,6123,134,1204,49,211,0,36,365,6191,35,0,7589,271,145,145,538,4153
79,1878,249,4977,0,554,1078,0,842,40,0,0,305,0,3,45,175,0,0,1477,2793,125,1177,1440,559,1583,43,8,787,514,0,0,1268,251,2540,74,41916,1227,8148,0,44,1253,0,0,551,4692,0,0,2511,360,0,0,0,0,909,8,906,1116,206,0,862,2167,3396,7,1736,1493,15420,0,582,39,0,114,674,5421,2441,0,0,70577,3476,0,2235,25625,112,0,2384,0,2191,0,15220,86,2475,429,0,1180,8174,3116,5609,30,57,0,62,0,2826,45,0,393,484,1318,0,325,81
80,1382,1852,734,13,110,0,0,8,44,8,150,115,766,0,677,198,153,0,3391,21773,0,754,0,332,1601,517,32,1832,282,0,172,4395,377,1290,0,2406,421,12380,0,46,3324,139,1134,525,1570,0,30478,468,534,11896,158,122,4,0,199,708,0,575,3,0,857,6663,0,111,76,20107,0,0,55,0,2196,1545,112,436,0,0,7946,2105,4142,20,113,982,250,238,155,1508,81,112,0,0,534,18,0,4217,76,236,267,109,0,17,357,205,0,0,146,199,12606,0,123,21
81,214,2390,0,399,22405,135,45,7797,109,0,276,7880,0,0,21,1142,18,0,4162,2764,0,1413,0,0,42,188,314,2176,0,653,0,2485,133,262,0,2163,4520,3946,0,0,7988,0,2,86,3587,0,6846,1635,7,0,0,0,0,126,0,12,9917,1347,0,0,148,309,0,1105,2722,525,421,507,723,0,0,1210,1606,59,0,14,24165,230,105,5312,3173,1987,2429,552,39,638,0,4921,5,18762,123,0,1759,1981,8,2014,0,1405,0,6,17,1443,275,0,341,0,620,0,106,0
82,241,2432,0,0,2118,0,184,642,106,100,1645,2270,0,0,82,927,213,0,1522,21577,0,1831,19,84,214,79,1006,0,0,0,0,7051,688,4233,55,41,411,12043,0,196,7976,6,238,6038,0,0,18797,357,14,3844,0,6,0,81,1076,22,709,2039,699,0,760,373,191,45,363,1663,550,0,222,6,370,2845,0,46,70,0,1237,116,976,0,61,4145,515,34,325,0,0,467,0,0,263,8540,298,1060,0,19,0,2916,24,14,36,0,0,0,0,0,2851,0,0,121
83,5279,1785,3886,26,843,6655,1638,1702,49,0,0,1117,0,14,0,0,2853,0,5721,421,0,1516,0,1508,696,201,3,0,0,52,0,31,156,0,0,22792,1425,13989,0,39,1693,171,486,108,12735,0,0,2262,0,0,0,0,0,214,56,140,5054,135,0,1027,1799,7795,0,509,770,2105,0,0,264,0,0,463,11774,6612,0,0,599,17987,545,3120,2976,1309,0,1635,0,5861,0,20833,79,2567,4763,0,538,46172,204,5075,0,115,0,0,186,7551,101,2444,1467,0,135,0,9045,136
84,2043,18,0,62,14545,280,265,481,1377,69,0,722,0,0,68,0,0,0,164,1688,0,10686,0,0,508,39,925,0,0,0,0,326,69,266,0,24152,632,377,1657,0,9059,0,0,640,494,0,3989,6623,953,0,0,99,0,0,396,0,593,0,0,0,1077,970,4,5023,79010,658,0,0,320,0,442,74,1447,0,0,0,32850,1836,0,4136,989,3311,5,6259,0,4809,0,2791,0,1854,7746,0,292,32494,333,15532,0,773,0,0,0,2379,0,115,19,0,6860,0,1359,208
85,4612,165,151,17,21601,269,488,141,990,0,74,8013,6563,0,0,559,1455,0,681,1444,0,10384,0,463,2936,41,330,2269,0,0,0,754,13989,304,0,3154,862,376,0,323,6781,136,0,186,3543,0,0,3458,383,719,0,0,221,139,856,773,1115,15,0,0,1228,304,0,10418,77387,879,0,23,305,0,0,159,173,12,0,0,40593,1413,4,2208,394,461,0,2272,504,89,0,4146,0,1164,4623,0,678,35219,426,12592,1085,5297,1446,44,0,5854,0,124,28,0,1988,623,1544,192
86,3332,0,1237,27,621,17153,0,2607,29,0,160,620,0,0,24,264,275,0,1333,249,0,2333,0,1053,0,121,2,0,0,73,0,706,57,634,209,33269,0,12186,0,0,4704,0,212,145,7075,0,0,1283,212,0,0,0,0,319,0,0,2142,1933,52,0,8740,2284,13,991,979,2529,0,0,868,0,0,1410,5540,707,0,0,71779,15861,885,3859,424,560,1822,474,0,1548,0,8944,151,3005,0,0,954,54385,136,8192,36,51,0,705,0,7794,784,771,1053,1756,474,0,5909,797
87,407,2474,175,792,11104,161,98,899,122,0,0,12942,0,0,0,2603,44,0,0,2995,0,7140,0,37,45,0,407,7537,0,0,0,2905,37,0,0,1606,862,3385,0,0,4216,0,572,1357,2313,0,0,1158,10,0,0,0,0,887,529,11,5761,417,0,160,286,122,184,1257,3154,574,0,0,2936,23,132,5193,2417,0,0,0,17898,115,64,5066,2243,1634,0,176,311,888,0,3839,0,11391,0,0,5280,4361,61,1957,144,558,0,50,328,1155,0,1479,567,0,118,0,12,0
88,480,2381,687,341,7623,374,0,3620,247,0,609,12088,7904,0,0,0,0,0,595,298,0,12637,0,75,0,0,0,586,0,1830,0,1161,6,0,0,4436,0,8013,0,0,5935,0,281,661,3037,0,0,411,13,0,0,0,0,1280,1341,0,11008,4605,1216,0,474,315,154,1194,1396,960,0,0,5504,0,0,2994,1611,0,0,0,20982,828,55,6200,162,6561,0,1500,330,0,0,3998,0,3100,693,0,4678,7395,18,1400,82,1876,142,0,544,3770,626,0,3632,0,117,0,636,961
89,2324,1799,119,0,281,0,585,193,30,0,174,33,1099,0,894,238,2282,0,4505,18750,0,327,0,1030,1082,600,47,1052,151,0,2060,4063,1962,694,39,0,2216,0,0,26,6182,0,1012,961,2755,0,0,664,433,0,688,133,0,0,161,715,0,1573,74,0,3536,10176,14,181,231,32391,0,0,249,8,454,1954,0,0,73,0,6363,1767,518,92,0,604,1773,18,37,0,1620,300,0,0,348,189,10,8253,0,193,176,177,0,23,81,298,171,0,0,0,23964,0,0,137
90,172,4209,895,0,6984,40,0,6201,141,0,0,8420,995,0,124,129,163,0,296,3186,0,5526,0,69,47,327,740,4217,0,782,0,1297,94,4039,106,927,0,0,0,26,4693,0,0,2493,2884,0,0,677,5,0,15,0,0,1237,581,0,75426,131,470,239,631,499,120,888,2873,259,0,0,814,33,0,3125,6936,24,27,0,29156,408,106,11034,967,4990,0,391,0,1637,0,2351,0,8426,19,0,1090,4913,0,960,0,1979,158,0,45,2469,0,0,1537,0,179,16,47,1243
91,267,1464,631,0,14031,367,197,9568,79,0,730,848,0,0,0,0,0,0,1108,546,0,7373,0,0,6,62,0,4843,0,0,0,1540,97,646,0,4952,1829,4764,0,0,10212,0,504,579,3501,0,0,552,7,0,0,0,0,4247,853,44,15553,1185,0,0,224,94,0,576,800,308,0,0,969,0,319,2267,5963,0,0,0,7000,632,0,6104,312,7714,717,1357,0,0,0,10014,0,2624,480,0,3736,8283,136,1412,0,0,0,7,0,3021,0,0,2376,0,196,0,1095,1638
92,8770,4358,935,0,525,18460,8481,2234,29,0,320,353,0,0,0,0,2260,0,659,270,0,2564,0,0,0,146,0,0,0,0,0,619,0,0,387,18734,1248,20271,0,0,8251,421,2594,67,6391,0,2364,591,746,0,0,0,67,0,106,0,675,0,0,0,0,6113,23,751,639,15684,0,0,482,0,0,1798,3254,0,0,0,43818,28478,1609,1512,7040,1078,0,387,0,4199,0,2609,0,1549,0,0,338,73752,0,608,0,84,0,0,107,8496,0,2463,3200,3063,448,0,16076,138
93,7257,73,0,150,40911,247,242,606,1957,57,67,22475,7188,0,18,156,0,0,831,1015,0,13496,0,862,0,30,293,3009,27,798,60,104,512,168,0,34242,6165,418,0,0,7317,0,0,145,1432,0,0,3014,997,0,0,0,3304,2217,522,0,452,95,0,0,43,66,14,2746,8419,552,0,0,167,276,0,484,1214,0,0,0,8251,3062,13,3132,168,5552,218,4383,623,5221,0,3130,35,89,2355,0,499,102545,0,20249,3595,4521,411,0,0,6498,0,332,63,1787,12802,0,12807,328
94,4649,394,8252,291,317,1241,0,1801,2,0,0,1832,0,0,0,201,0,0,10751,453,0,2433,0,0,267,535,1,4400,0,22,0,210,71,624,365,16021,0,11924,0,0,832,0,688,0,12314,0,0,792,284,0,0,0,45,785,208,837,0,2003,0,0,2703,747,0,547,776,6426,0,0,647,66,0,400,7176,0,0,0,27462,16564,0,378,2281,958,0,317,129,6364,1737,16551,0,1738,4179,0,192,73450,0,2350,0,19,0,721,28,6030,579,0,1993,0,1352,0,9781,391
95,448,3924,2000,0,10725,164,246,6760,75,0,0,10615,2661,0,189,0,69,15,965,1747,0,8402,0,107,7,290,403,6421,128,1978,0,1207,86,2322,0,1618,1556,2573,477,0,17575,0,311,983,3577,0,0,516,9,0,0,0,0,150,1369,33,12784,477,0,500,628,313,21,1150,3066,1564,0,0,1241,38,0,2544,5211,22,0,0,25337,222,290,18002,462,6721,0,316,39,1701,0,5227,0,4731,229,0,811,3132,0,173,144,5095,15,14,442,1819,445,340,43,0,114,0,192,0
96,4969,786,435,284,23895,33,0,315,1562,43,0,34425,0,0,0,169,1562,0,865,394,160,9102,0,1024,2937,0,77,6795,0,0,43,80,225,0,0,48138,3226,348,0,0,0,156,739,0,3467,0,1519,4712,223,0,0,0,1455,1407,403,294,116,13,0,0,357,0,28,2175,8652,234,0,0,481,0,0,1214,767,0,0,0,3068,2660,124,1169,717,1997,0,865,0,1632,0,4126,0,1803,1262,0,60,234676,288,3505,2465,1033,0,0,305,8861,0,0,45,94,5112,0,12087,744
97,423,1429,1448,377,10502,112,46,7904,273,25,1290,5987,8788,0,0,1267,115,0,850,1998,0,3960,0,52,0,672,348,7322,125,390,0,1157,29,341,66,1829,1629,10600,351,0,11979,0,0,1991,3906,127,1023,2037,0,2081,0,23,0,390,463,42,2867,613,425,402,40,562,0,1733,2905,732,0,0,199,0,0,2069,4937,17,0,0,20193,110,63,5837,1124,1250,0,1559,147,1739,0,3424,0,14360,483,12076,7712,1413,11,1438,109,2057,66,3,0,1361,0,389,0,0,0,0,45,164
98,392,1733,605,64,11579,28,226,8898,198,0,1209,9073,18135,0,51,2064,175,0,1218,1299,0,7523,0,24,15,325,266,0,0,615,156,1284,3,2029,0,1579,3890,4825,0,0,5271,0,599,2274,3033,0,0,1127,0,473,0,0,0,420,906,37,45048,87,458,0,804,331,87,1371,3367,1597,0,0,1382,0,0,5325,1537,0,0,0,32798,289,52,2635,840,3388,0,973,49,882,0,3747,0,6669,232,0,5368,2220,0,1973,36,1772,0,36,472,1639,0,328,892,0,10,0,110,1066
99,6461,4659,2644,538,1453,2771,10448,570,23,0,0,932,0,0,0,125,0,0,2038,0,0,4064,0,515,0,20,0,1345,1971,36,0,577,129,0,0,33150,2985,1300,0,19,4482,0,0,138,4750,0,0,340,255,0,0,0,0,496,137,0,12104,0,0,0,0,725,16,655,445,27914,0,0,254,0,0,275,5038,1042,0,0,20498,5415,623,684,7371,2682,0,1340,66,2552,0,11657,0,940,1684,0,227,65766,0,5758,0,32,1466,603,214,4499,646,0,824,2146,461,123,7739,214
100,5396,1362,526,11,32965,331,0,821,1287,0,0,9127,0,0,0,240,0,56,706,0,0,3939,159,0,0,0,0,3384,0,0,0,114,0,51,0,57887,35,839,0,0,13078,0,0,354,746,0,0,2451,0,0,0,0,0,1104,533,439,0,42,0,0,128,1210,0,4503,12202,156,0,0,378,0,0,1241,831,0,860,0,12976,3099,10,1103,52,11316,50,2637,0,1119,0,2390,37,921,2391,0,476,125863,62,4793,0,1672,0,275,0,11393,0,0,68,2102,11879,0,13365,0
101,4119,884,1811,130,897,1975,1785,1047,71,0,0,696,1867,6,153,174,141,0,4313,1168,0,1963,2339,673,882,562,7,1894,567,0,0,592,149,43,57,23788,112,21182,114,0,2642,90,202,305,13056,85,0,676,0,0,0,0,0,603,0,617,24698,227,0,0,1233,5443,8,2066,2211,12988,0,0,362,0,706,703,5014,0,414,0,97041,2739,1253,1488,7682,288,0,1070,89,1121,6138,5627,22,3679,5645,0,202,14868,1166,6931,0,161,294,20,0,2976,278,400,944,0,132,0,563,0
102,2634,4423,928,0,594,1169,7442,1906,51,0,147,1023,0,19,0,45,1549,0,8480,1650,0,1374,0,444,287,385,15,1980,537,0,0,782,794,2633,127,25570,1863,22846,82,171,4352,21,0,511,4343,0,6893,3269,80,2375,145,158,0,688,327,323,1121,2080,0,0,5071,8612,17,1883,1905,27693,0,298,268,12,0,732,5871,1038,0,0,98572,19591,690,5450,3337,1109,0,1627,0,1907,6652,6338,0,3497,877,115,138,11415,1197,1923,93,78,0,575,246,984,216,0,163,0,728,0,525,0
103,223,554,369,0,5686,63,0,1321,217,0,140,9484,0,0,261,1606,177,0,313,15000,0,3455,0,30,136,45,810,6898,41,560,822,6191,111,2318,55,405,940,43564,0,288,7361,10,284,5316,0,0,17025,175,17,3384,0,80,0,1067,1956,18,0,1816,3476,678,699,649,197,79,223,2277,0,0,2177,72,188,6365,149,0,85,0,2175,128,392,0,64,8585,6823,54,439,0,17,0,0,0,372,9182,0,646,0,15,106,4758,0,15,439,99,642,868,0,0,1962,0,8,163
104,6703,113,369,17,24208,67,104,501,2621,98,0,6608,0,0,151,669,1420,0,448,1957,0,4609,0,1082,1144,32,116,0,0,0,0,929,7568,0,562,31803,973,358,0,0,10110,0,215,945,1761,0,0,3416,154,0,0,38,0,3273,2202,1737,767,52,95,84,916,598,62,10248,49765,1071,175,19,112,0,538,866,840,28,0,0,39531,3709,25,1357,368,1635,0,3626,1156,4762,12,1252,0,1489,970,3341,378,36070,0,23662,0,7717,98,40,747,2277,0,0,17,0,13875,223,756,0
105,3307,1980,1557,6,110,444,3038,68,37,8,143,162,281,0,1391,129,3644,105,0,19916,0,1123,1417,356,1305,323,60,65,85,26,283,4264,15,0,47,910,250,6051,0,17,4887,209,2256,409,1581,0,0,162,1082,2872,0,0,0,0,112,355,0,0,74,0,2311,12151,13,132,203,35628,0,0,425,8,1057,1242,0,0,1323,0,2804,3251,1473,0,133,813,1639,233,408,594,346,1146,0,0,1183,211,18,15444,0,345,250,248,96,204,175,425,27,704,0,0,17041,0,0,444
